,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1124,Cho'Gath,Kindred,Swain,Vladimir,Gragas,Gnar,Sejuani,Kled,Ezreal,Alistar,True,,,,
1125,Darius,Taliyah,Galio,Lucian,Leona,Dr. Mundo,Sejuani,Talon,Swain,Rakan,True,,,,
1126,Jarvan IV,Camille,Galio,Mordekaiser,Nautilus,Singed,Nocturne,Vladimir,Lucian,Shen,True,,,,
1127,Singed,Taliyah,Swain,Lucian,Shen,Gragas,Kindred,Cassiopeia,Vladimir,Pyke,True,,,,
1128,Rumble,Camille,Irelia,Mordekaiser,Alistar,Kled,Trundle,Lulu,Ezreal,Shen,True,,,,
1129,Dr. Mundo,Kindred,Zoe,Ezreal,Shen,Ornn,Camille,Orianna,Xayah,Rakan,True,,,,
1130,Dr. Mundo,Sejuani,Aatrox,Vladimir,Alistar,Rumble,Kindred,Swain,Xayah,Rakan,True,,,,
1131,Gragas,Trundle,Aatrox,Ziggs,Tahm Kench,Rumble,Nocturne,Galio,Lucian,Alistar,False,,,,
1132,Gragas,Kindred,Zoe,Jayce,Alistar,Rumble,Sejuani,Yasuo,Vladimir,Shen,True,,,,
1133,Poppy,Taliyah,Galio,Kai'Sa,Pyke,Ornn,Nocturne,Zoe,Swain,Shen,True,,,,
1134,Dr. Mundo,Graves,Yasuo,Heimerdinger,Fiddlesticks,Darius,Trundle,Taliyah,Varus,Rakan,False,,,,
1135,Dr. Mundo,Rakan,Vladimir,Xayah,Pyke,Darius,Alistar,Taliyah,Heimerdinger,Fiddlesticks,True,,,,
1136,Gnar,Gragas,Swain,Varus,Morgana,Dr. Mundo,Kindred,Talon,Jhin,Soraka,False,,,,
1137,Dr. Mundo,Shen,Taliyah,Jhin,Tahm Kench,Jarvan IV,Graves,Syndra,Heimerdinger,Fiddlesticks,True,,,,
1138,Dr. Mundo,Gragas,Orianna,Morgana,Pyke,Jarvan IV,Kindred,Galio,Lucian,Braum,True,,,,
1139,Cho'Gath,Trundle,Zoe,Ezreal,Tahm Kench,Gragas,Kindred,Fizz,Yasuo,Morgana,False,,,,
1140,Dr. Mundo,Zac,Zoe,Ezreal,Tahm Kench,Gnar,Gragas,Yasuo,Swain,Shen,False,,,,
1141,Gangplank,Trundle,Swain,Varus,Tahm Kench,Darius,Gragas,Fizz,Vladimir,Morgana,True,,,,
1142,Darius,Kindred,Syndra,Mordekaiser,Pyke,Kennen,Graves,Swain,Trundle,LeBlanc,True,,,,
1143,Kennen,Gragas,Vladimir,Rakan,Irelia,Darius,Trundle,Swain,Ezreal,Tahm Kench,False,,,,
1144,Kled,Nunu,Zoe,Karthus,Leona,Dr. Mundo,Kindred,Ryze,Xayah,Rakan,True,,,,
1145,Swain,Nocturne,Lulu,Ezreal,Shen,Gragas,Sejuani,Talon,Ashe,Morgana,True,,,,
1146,Kennen,Kindred,Zoe,Ashe,Morgana,Dr. Mundo,Skarner,Orianna,Ezreal,Soraka,False,,,,
1147,Kennen,Camille,Talon,Mordekaiser,Pyke,Irelia,Sejuani,Kled,Ashe,Tahm Kench,False,,,,
1148,Dr. Mundo,Kindred,Talon,Heimerdinger,Shen,Darius,Trundle,Swain,Ezreal,Morgana,True,,,,
1149,Kennen,Taliyah,Yasuo,Ryze,Alistar,Gragas,Kindred,Irelia,Swain,Pyke,True,,,,
1150,Gangplank,Xin Zhao,Zoe,Heimerdinger,Fiddlesticks,Dr. Mundo,Trundle,Yasuo,Varus,Thresh,True,,,,
1151,Dr. Mundo,Gragas,Zoe,Varus,Braum,Darius,Kindred,Yasuo,Vladimir,Alistar,True,,,,
1152,Dr. Mundo,Trundle,Swain,Xayah,Rakan,Gangplank,Graves,Galio,Lucian,Braum,False,,,,
1153,Dr. Mundo,Trundle,Orianna,Lucian,Rakan,Gnar,Gragas,Syndra,Xayah,Braum,True,,,,
1154,Gnar,Nocturne,Orianna,Jhin,Tahm Kench,Dr. Mundo,Trundle,Azir,Xayah,Rakan,False,,,,
1155,Gangplank,Kindred,Zoe,Varus,Tahm Kench,Cho'Gath,Braum,Swain,Lucian,Morgana,True,,,,
1156,Cho'Gath,Braum,Morgana,Lucian,Shen,Kled,Kindred,Zoe,Swain,Alistar,False,,,,
1157,Kled,Gragas,Swain,Ezreal,Soraka,Gangplank,Kindred,Rumble,Morgana,Shen,True,,,,
1158,Gnar,Trundle,Galio,Swain,Morgana,Kennen,Sejuani,Kled,Ezreal,Soraka,True,,,,
1159,Dr. Mundo,Kindred,Swain,Lucian,Pyke,Gnar,Trundle,Galio,Ezreal,Gragas,False,,,,
1160,Swain,Sejuani,Galio,Ashe,Rakan,Ornn,Kindred,Vel'Koz,Varus,Tahm Kench,True,,,,
1161,Gragas,Kindred,Zoe,Lucian,Morgana,Camille,Sejuani,Galio,Ezreal,Shen,False,,,,
1162,Gangplank,Nocturne,Anivia,Jhin,Tahm Kench,Gragas,Trundle,Galio,Ezreal,Pyke,True,,,,
1163,Gnar,Trundle,Swain,Ezreal,Gragas,Dr. Mundo,Kindred,Ryze,Vladimir,Shen,True,,,,
1164,Gragas,Nocturne,Yasuo,Lucian,Braum,Cho'Gath,Kindred,Zoe,Vladimir,Alistar,False,,,,
1165,Gragas,Kindred,Zoe,Ezreal,Braum,Dr. Mundo,Trundle,Talon,Swain,Morgana,False,,,,
1166,Camille,Trundle,Zoe,Vladimir,Shen,Jax,Kindred,Galio,Ezreal,Morgana,True,,,,
1167,Cho'Gath,Trundle,Swain,Varus,Tahm Kench,Gangplank,Nocturne,Galio,Ziggs,Shen,True,,,,
1168,Camille,Nocturne,Galio,Ezreal,Morgana,Dr. Mundo,Trundle,Vladimir,Varus,Tahm Kench,False,,,,
1169,Cho'Gath,Gragas,Swain,Caitlyn,Tahm Kench,Ornn,Trundle,Ryze,Ezreal,Braum,False,,,,
1170,Gnar,Gragas,Galio,Vladimir,Pyke,Kennen,Trundle,Malzahar,Xayah,Rakan,False,,,,
1171,Gnar,Sejuani,Yasuo,Swain,Shen,Dr. Mundo,Zac,Vladimir,Ezreal,Gragas,True,,,,
1172,Cho'Gath,Zac,Talon,Heimerdinger,Shen,Dr. Mundo,Sejuani,Kled,Mordekaiser,Pyke,True,,,,
1173,Jarvan IV,Camille,Galio,Xayah,Rakan,Cho'Gath,Sejuani,Kled,Mordekaiser,Shen,False,,,,
1174,Gangplank,Nocturne,Talon,Vladimir,Shen,Dr. Mundo,Taliyah,Zoe,Kai'Sa,Gragas,True,,,,
1175,Dr. Mundo,Skarner,Swain,Ezreal,Morgana,Gnar,Trundle,Ryze,Jhin,Tahm Kench,True,,,,
1176,Darius,Taliyah,Ryze,Mordekaiser,Gragas,Ornn,Skarner,Swain,Jhin,Alistar,True,,,,
1177,Dr. Mundo,Xin Zhao,Syndra,Mordekaiser,Tahm Kench,Darius,Sejuani,LeBlanc,Heimerdinger,Shen,False,,,,
1178,Kennen,Camille,Talon,Ezreal,Morgana,Darius,Trundle,Ryze,Lucian,Shen,True,,,,
1179,Cho'Gath,Gragas,Yasuo,Swain,Alistar,Gangplank,Nocturne,Galio,Zoe,Rakan,True,,,,
1180,Gnar,Kindred,Rumble,Varus,Tahm Kench,Cho'Gath,Trundle,Anivia,Ezreal,Gragas,True,,,,
1181,Cho'Gath,Nocturne,Zoe,Ezreal,Gragas,Dr. Mundo,Evelynn,Galio,Vladimir,Shen,True,,,,
1182,Kennen,Xin Zhao,Ryze,Orianna,Tahm Kench,Gragas,Rakan,Taliyah,Xayah,Shen,False,,,,
1183,Darius,Camille,Swain,Veigar,Morgana,Irelia,Trundle,Lulu,Karthus,Shen,True,,,,
1184,Gragas,Camille,Zoe,Kai'Sa,Shen,Rumble,Kindred,Talon,Ezreal,Morgana,True,,,,
1185,Poppy,Sejuani,Yasuo,Swain,Alistar,Gragas,Kindred,Zoe,Lucian,Tahm Kench,True,,,,
1186,Dr. Mundo,Kindred,Swain,Ezreal,Braum,Gangplank,Gragas,Yasuo,Lucian,Alistar,False,,,,
1187,Dr. Mundo,Trundle,Zoe,Heimerdinger,Morgana,Gragas,Sejuani,Irelia,Gangplank,Fiddlesticks,False,,,,
1188,Gragas,Shen,Taliyah,Brand,Alistar,Rumble,Trundle,Zoe,Lucian,Braum,True,,,,
1189,Dr. Mundo,Kindred,Orianna,Swain,Soraka,Gnar,Trundle,Ryze,Varus,Morgana,False,,,,
1190,Kennen,Nocturne,Yasuo,Swain,Alistar,Jayce,Taliyah,Zoe,Kled,Pyke,False,,,,
1191,Gragas,Nocturne,Vel'Koz,Swain,Morgana,Rumble,Kindred,Taliyah,Ezreal,Shen,False,,,,
1192,Dr. Mundo,Nocturne,Zoe,Mordekaiser,Tahm Kench,Cho'Gath,Camille,LeBlanc,Ezreal,Morgana,True,,,,
1193,Cho'Gath,Taliyah,Yasuo,Ezreal,Gragas,Gangplank,Camille,Ryze,Vladimir,Shen,False,,,,
1194,Cho'Gath,Taliyah,Galio,Ashe,Tahm Kench,Gangplank,Nocturne,Ryze,Vladimir,Shen,True,,,,
1195,Jayce,Kindred,Lissandra,Ezreal,Leona,Malphite,Trundle,Lulu,Xayah,Rakan,False,,,,
1196,Cho'Gath,Kindred,Rumble,Vladimir,Soraka,Gnar,Trundle,Swain,Varus,Morgana,False,,,,
1197,Gragas,Kindred,Swain,Yasuo,Shen,Kennen,Trundle,Orianna,Ashe,Tahm Kench,True,,,,
1198,Cho'Gath,Kindred,Swain,Ezreal,Shen,Gnar,Trundle,Yasuo,Morgana,Alistar,False,,,,
1199,Poppy,Alistar,Taliyah,Lucian,Braum,Darius,Kindred,Zoe,Swain,Pyke,True,,,,
1200,Dr. Mundo,Kindred,Zoe,Ryze,Braum,Gnar,Gragas,Irelia,Lucian,Rakan,False,,,,
1201,Aatrox,Karthus,Soraka,Tristana,Braum,Shen,Trundle,Ryze,Heimerdinger,Fiddlesticks,True,,,,
1202,Camille,Trundle,Morgana,Galio,Shen,Gragas,Karthus,Karma,Xayah,Rakan,True,,,,
1203,Gnar,Trundle,Morgana,Swain,Shen,Kennen,Karthus,Karma,Xayah,Rakan,False,,,,
1204,Rumble,Trundle,Zoe,Jhin,Tahm Kench,Kled,Sejuani,Irelia,Heimerdinger,Shen,True,,,,
1205,Dr. Mundo,Trundle,Yasuo,Lucian,Braum,Gragas,Sejuani,Wukong,Ryze,Pyke,False,,,,
1206,Camille,Sejuani,Renekton,Swain,Tahm Kench,Fiora,Trundle,Yasuo,Taliyah,Gragas,True,,,,
1207,Gragas,Camille,Vladimir,Ezreal,Shen,Jax,Sejuani,Swain,Jhin,Braum,False,,,,
1208,Rumble,Kindred,Zoe,Xayah,Rakan,Urgot,Trundle,Lucian,Swain,Fiddlesticks,True,,,,
1209,Gangplank,Trundle,Zoe,Ezreal,Morgana,Darius,Rakan,Vladimir,Xayah,Shen,False,,,,
1210,Poppy,Kindred,Orianna,Swain,Fiddlesticks,Ornn,Gragas,Azir,Jhin,Morgana,True,,,,
1211,Gangplank,Xin Zhao,Galio,Varus,Tahm Kench,Jayce,Kindred,Viktor,Jhin,Braum,False,,,,
1212,Ornn,Kindred,Talon,Heimerdinger,Fiddlesticks,Gragas,Trundle,Renekton,Varus,Tahm Kench,True,,,,
1213,Dr. Mundo,Trundle,Zoe,Varus,Braum,Gangplank,Kindred,Galio,Jhin,Fiddlesticks,True,,,,
1214,Camille,Nocturne,Zoe,Varus,Tahm Kench,Malphite,Taliyah,Galio,Ezreal,Alistar,True,,,,
1215,Karma,Kindred,Galio,Caitlyn,Morgana,Jayce,Xin Zhao,Orianna,Xayah,Rakan,False,,,,
1216,Kled,Lee Sin,Vladimir,Irelia,Rakan,Poppy,Trundle,Talon,Taliyah,Shen,False,,,,
1217,Cho'Gath,Sejuani,Talon,Taliyah,Morgana,Darius,Camille,Lulu,Syndra,Shen,False,,,,
1218,Darius,Camille,Heimerdinger,Taliyah,Soraka,Kennen,Sejuani,Zoe,Vel'Koz,Shen,True,,,,
1219,Gangplank,Trundle,LeBlanc,Swain,Alistar,Ryze,Nocturne,Taliyah,Varus,Shen,True,,,,
1220,Swain,Trundle,Galio,Varus,Rakan,Vladimir,Nocturne,Vel'Koz,Yasuo,Leona,True,,,,
1221,Darius,Kindred,Zoe,Vladimir,Shen,Kennen,Trundle,Orianna,Ashe,Rakan,False,,,,
1222,Gragas,Kindred,Aatrox,Varus,Tahm Kench,Kled,Trundle,Swain,Mordekaiser,Pyke,True,,,,
1223,Dr. Mundo,Camille,Ryze,Ezreal,Shen,Gnar,Nocturne,Galio,Vladimir,Rakan,False,,,,
1224,Urgot,Trundle,Zoe,Karthus,Tahm Kench,Gangplank,Nocturne,Vladimir,Ezreal,Shen,True,,,,
1225,Camille,Skarner,Zoe,Ezreal,Tahm Kench,Poppy,Trundle,Yasuo,Ziggs,Alistar,True,,,,
1226,Trundle,Sejuani,Zoe,Swain,Alistar,Dr. Mundo,Skarner,Irelia,Vladimir,Tahm Kench,True,,,,
1227,Ornn,Kindred,Rumble,Swain,Leona,Gragas,Trundle,LeBlanc,Xayah,Rakan,True,,,,
1228,Dr. Mundo,Taliyah,Talon,Sivir,Soraka,Darius,Trundle,Rumble,Heimerdinger,Shen,False,,,,
1229,Dr. Mundo,Zac,Talon,Varus,Tahm Kench,Kled,Sejuani,Zoe,Xayah,Rakan,True,,,,
1230,Gangplank,Trundle,Orianna,Varus,Braum,Dr. Mundo,Kindred,Ryze,Lucian,Alistar,True,,,,
1231,Gangplank,Nocturne,Lulu,Kai'Sa,Braum,Dr. Mundo,Sejuani,Kled,Vladimir,Pyke,True,,,,
1232,Rumble,Kindred,Orianna,Jhin,Tahm Kench,Gragas,Trundle,Talon,Swain,Morgana,False,,,,
1233,Dr. Mundo,Nocturne,Orianna,Swain,Morgana,Gangplank,Graves,Ryze,Lucian,Nami,False,,,,
1234,Gnar,Taliyah,Orianna,Ezreal,Morgana,Cho'Gath,Nocturne,Yasuo,Swain,Alistar,True,,,,
1235,Jayce,Nocturne,Vel'Koz,Swain,Alistar,Gnar,Trundle,Orianna,Ezreal,Pyke,False,,,,
1236,Gangplank,Gragas,Swain,Ezreal,Tahm Kench,Jayce,Sejuani,Galio,Xayah,Rakan,False,,,,
1237,Gnar,Sejuani,Ryze,Kai'Sa,Shen,Swain,Skarner,Zoe,Varus,Morgana,True,,,,
1238,Jayce,Sejuani,Swain,Xayah,Rakan,Camille,Trundle,Galio,Ezreal,Alistar,True,,,,
1239,Gnar,Sejuani,Azir,Xayah,Rakan,Kennen,Trundle,Orianna,Vladimir,Pyke,True,,,,
1240,Jayce,Sejuani,LeBlanc,Ashe,Tahm Kench,Gragas,Kindred,Zoe,Morgana,Pyke,True,,,,
1241,Jayce,Taliyah,Ryze,Kai'Sa,Braum,Malphite,Nocturne,Orianna,Vladimir,Shen,False,,,,
1242,Gangplank,Nocturne,Orianna,Vladimir,Gragas,Camille,Trundle,Zoe,Xayah,Shen,False,,,,
1243,Camille,Sejuani,Zoe,Ezreal,Shen,Kennen,Nocturne,Orianna,Mordekaiser,Gragas,True,,,,
1244,Mordekaiser,Trundle,Karthus,Tristana,Braum,Gnar,Gragas,Swain,Varus,Alistar,True,,,,
1245,Camille,Trundle,Talon,Swain,Alistar,Heimerdinger,Gragas,Yasuo,Tristana,Braum,True,,,,
1246,Singed,Taliyah,Zoe,Ezreal,Shen,Gangplank,Gragas,Yasuo,Swain,Pyke,False,,,,
1247,Cho'Gath,Trundle,Swain,Kalista,Alistar,Gnar,Kha'Zix,Malzahar,Ezreal,Shen,True,,,,
1248,Gnar,Taliyah,Azir,Kai'Sa,Shen,Camille,Trundle,Orianna,Swain,Pyke,True,,,,
1249,Cho'Gath,Trundle,Xerath,Varus,Tahm Kench,Ornn,Graves,Azir,Kai'Sa,Shen,True,,,,
1250,Camille,Zac,Ryze,Taliyah,Shen,Cho'Gath,Kindred,Swain,Ezreal,Rakan,False,,,,
1251,Cho'Gath,Trundle,Swain,Mordekaiser,Rakan,Gnar,Camille,Ryze,Taliyah,Morgana,True,,,,
1252,Gnar,Trundle,Zoe,Ashe,Alistar,Swain,Kindred,Orianna,Yasuo,Tahm Kench,True,,,,
1253,Cho'Gath,Kindred,Orianna,Yasuo,Morgana,Gnar,Sejuani,Galio,Ezreal,Alistar,False,,,,
1254,Ornn,Kindred,Zoe,Taliyah,Tahm Kench,Singed,Nocturne,Orianna,Jhin,Karma,True,,,,
1255,Jayce,Camille,Zoe,Ezreal,Tahm Kench,Kennen,Taliyah,Ryze,Kai'Sa,Karma,True,,,,
1256,Cho'Gath,Trundle,Azir,Ashe,Tahm Kench,Gnar,Kindred,Ryze,Orianna,Shen,False,,,,
1257,Kennen,Sejuani,Ryze,Swain,Pyke,Gnar,Trundle,Azir,Ezreal,Tahm Kench,False,,,,
1258,Dr. Mundo,Sejuani,Azir,Ashe,Tahm Kench,Darius,Trundle,Ryze,Orianna,Shen,False,,,,
1259,Camille,Trundle,Swain,Yasuo,Rakan,Gnar,Sejuani,Orianna,Vladimir,Shen,False,,,,
1260,Cho'Gath,Trundle,Ryze,Zoe,Shen,Gnar,Sejuani,LeBlanc,Ezreal,Alistar,False,,,,
1261,Gnar,Sejuani,Irelia,Vladimir,Shen,Camille,Trundle,Yasuo,Swain,Alistar,False,,,,
1262,Gnar,Skarner,Ryze,Xayah,Rakan,Gangplank,Sejuani,Swain,Varus,Tahm Kench,False,,,,
1263,Ornn,Kindred,Orianna,Ezreal,Tahm Kench,Jayce,Trundle,LeBlanc,Jhin,Morgana,True,,,,
1264,Cho'Gath,Camille,Zoe,Ashe,Tahm Kench,Gnar,Taliyah,Yasuo,Ryze,Alistar,True,,,,
1265,Gnar,Trundle,Swain,Sivir,Morgana,Cho'Gath,Kindred,Talon,Orianna,Tahm Kench,False,,,,
1266,Ornn,Nocturne,Orianna,Draven,Morgana,Poppy,Kindred,Zoe,Xayah,Rakan,True,,,,
1267,Aatrox,Kindred,Morgana,Kai'Sa,Alistar,Dr. Mundo,Camille,Orianna,Varus,Tahm Kench,False,,,,
1268,Dr. Mundo,Kindred,Galio,Lucian,Tahm Kench,Rumble,Camille,Taliyah,Ezreal,Alistar,True,,,,
1269,Jarvan IV,Taliyah,Ryze,Heimerdinger,Tahm Kench,Dr. Mundo,Trundle,Swain,Ezreal,Gragas,True,,,,
1270,Gragas,Nocturne,Orianna,Viktor,Shen,Cho'Gath,Trundle,Yasuo,Ryze,Fiddlesticks,True,,,,
1271,Gnar,Sejuani,Corki,Kai'Sa,Braum,Cho'Gath,Zac,Azir,Ezreal,Tahm Kench,False,,,,
1272,Gnar,Sejuani,Zoe,Ezreal,Tahm Kench,Camille,Nocturne,Orianna,Kai'Sa,Alistar,True,,,,
1273,Camille,Skarner,Zoe,Varus,Tahm Kench,Gnar,Sejuani,Yasuo,Swain,Alistar,True,,,,
1274,Dr. Mundo,Kindred,Talon,Taliyah,Alistar,Camille,Lee Sin,Ryze,Swain,Morgana,True,,,,
1275,Dr. Mundo,Trundle,Orianna,Varus,Tahm Kench,Cho'Gath,Graves,Yasuo,Swain,Alistar,False,,,,
1276,Gnar,Zac,Zoe,Ezreal,Alistar,Kennen,Sejuani,Galio,Swain,Shen,True,,,,
1277,Cho'Gath,Gragas,Zoe,Ezreal,Rakan,Gnar,Sejuani,Yasuo,Teemo,Alistar,False,,,,
1278,Cho'Gath,Trundle,Swain,Kai'Sa,Tahm Kench,Gangplank,Nocturne,Galio,Ezreal,Shen,False,,,,
1279,Cho'Gath,Kindred,Ryze,Ashe,Tahm Kench,Gnar,Xin Zhao,Orianna,Ezreal,Morgana,True,,,,
1280,Vladimir,Nocturne,Azir,Lucian,Braum,Kled,Trundle,Galio,Swain,Rakan,False,,,,
1281,Gnar,Gragas,Orianna,Varus,Tahm Kench,Rumble,Sejuani,Yasuo,Ezreal,Morgana,False,,,,
1282,Aatrox,Graves,Zoe,Ezreal,Alistar,Kennen,Trundle,Kassadin,Varus,Braum,False,,,,
1283,Kennen,Trundle,Fiora,Swain,Rakan,Gnar,Camille,Yasuo,Varus,Alistar,False,,,,
1284,Urgot,Camille,Yasuo,Varus,Braum,Kled,Trundle,Darius,Lucian,Alistar,True,,,,
1285,Poppy,Trundle,Azir,Swain,Pyke,Malphite,Camille,Gragas,Lucian,Braum,True,,,,
1286,Rumble,Sejuani,Zed,Ryze,Alistar,Dr. Mundo,Gragas,Yasuo,Vladimir,Pyke,True,,,,
1287,Gragas,Skarner,Orianna,Varus,Braum,Jarvan IV,Sejuani,Zoe,Lucian,Morgana,False,,,,
1288,Kled,Sejuani,Zoe,Lucian,Rakan,Jax,Zac,Gragas,Ezreal,Tahm Kench,True,,,,
1289,Gragas,Trundle,Zoe,Jhin,Zilean,Jarvan IV,Graves,Orianna,Ezreal,Morgana,True,,,,
1290,Cho'Gath,Sejuani,Zoe,Xayah,Rakan,Dr. Mundo,Kindred,Lulu,Quinn,Braum,False,,,,
1291,Aatrox,Trundle,Orianna,Ezreal,Rakan,Fiora,Graves,Ahri,Jhin,Braum,False,,,,
1292,Gangplank,Camille,Syndra,Varus,Tahm Kench,Dr. Mundo,Kindred,Galio,Kai'Sa,Shen,True,,,,
1293,Gnar,Camille,Zoe,Heimerdinger,Fiddlesticks,Gangplank,Trundle,Malzahar,Varus,Braum,False,,,,
1294,Gnar,Trundle,Syndra,Ezreal,Tahm Kench,Gangplank,Graves,Orianna,Lucian,Braum,False,,,,
1295,Kennen,Sejuani,Ryze,Ashe,Tahm Kench,Gangplank,Trundle,Zoe,Varus,Soraka,True,,,,
1296,Gnar,Camille,Zoe,Ashe,Shen,Quinn,Gragas,LeBlanc,Ezreal,Braum,True,,,,
1297,Jayce,Taliyah,Swain,Ashe,Alistar,Camille,Xin Zhao,Aurelion Sol,Ezreal,Tahm Kench,True,,,,
1298,Jayce,Trundle,Ryze,Ezreal,Rakan,Darius,Kindred,Orianna,Kai'Sa,Tahm Kench,True,,,,
1299,Cho'Gath,Camille,Yasuo,Orianna,Morgana,Gnar,Trundle,Swain,Ashe,Tahm Kench,True,,,,
1300,Kennen,Kindred,Talon,Varus,Shen,Ornn,Trundle,Irelia,Swain,Morgana,True,,,,
1301,Gnar,Sejuani,Varus,Kog'Maw,Alistar,Gangplank,Kindred,Azir,Swain,Gragas,True,,,,
1302,Gnar,Sejuani,Azir,Xayah,Rakan,Camille,Gragas,Zoe,Tristana,Shen,False,,,,
1303,Kled,Trundle,Ryze,Viktor,Morgana,Gnar,Camille,Anivia,Ezreal,Alistar,False,,,,
1304,Kled,Trundle,Lulu,Viktor,Morgana,Gnar,Camille,Cassiopeia,Ezreal,Alistar,True,,,,
1305,Darius,Trundle,Lulu,Ryze,Morgana,Gnar,Camille,Vel'Koz,Ezreal,Alistar,True,,,,
1306,Aatrox,Trundle,Zoe,Ezreal,Braum,Darius,Sejuani,Ekko,Varus,Tahm Kench,True,,,,
1307,Gnar,Gragas,LeBlanc,Varus,Braum,Jarvan IV,Trundle,Orianna,Ezreal,Tahm Kench,True,,,,
1308,Dr. Mundo,Taliyah,Orianna,Ezreal,Braum,Camille,Gragas,Fizz,Varus,Tahm Kench,True,,,,
1309,Aatrox,Trundle,Zoe,Vel'Koz,Shen,Darius,Sejuani,Vladimir,Swain,Alistar,True,,,,
1310,Rumble,Taliyah,Irelia,Swain,Fiddlesticks,Gnar,Sejuani,Yasuo,Vel'Koz,Braum,False,,,,
1311,Kennen,Sejuani,Zoe,Ashe,Tahm Kench,Gnar,Trundle,Syndra,Ezreal,Braum,True,,,,
1312,Darius,Taliyah,Zoe,Xayah,Rakan,Dr. Mundo,Kindred,Galio,Kalista,Morgana,True,,,,
1313,Dr. Mundo,Graves,Orianna,Xayah,Rakan,Gangplank,Trundle,Azir,Ezreal,Tahm Kench,True,,,,
1314,Aatrox,Elise,Orianna,Quinn,Pyke,Poppy,Rengar,Syndra,Varus,Braum,True,,,,
1315,Yorick,Graves,Viktor,Varus,Braum,Gangplank,Kindred,LeBlanc,Jhin,Shen,True,,,,
1316,Gangplank,Kindred,Karma,Ezreal,Tahm Kench,Jayce,Sejuani,Orianna,Teemo,Soraka,False,,,,
1317,Dr. Mundo,Elise,Orianna,Jayce,Pyke,Malphite,Trundle,LeBlanc,Ezreal,Braum,False,,,,
1318,Gnar,Skarner,Orianna,Jhin,Tahm Kench,Cho'Gath,Sejuani,Zoe,Kai'Sa,Morgana,True,,,,
1319,Gnar,Gragas,Ryze,Varus,Tahm Kench,Gangplank,Trundle,Vel'Koz,Ezreal,Braum,False,,,,
1320,Camille,Trundle,Galio,Ezreal,Braum,Gangplank,Gragas,Zoe,Varus,Alistar,False,,,,
1321,Gangplank,Trundle,Aurelion Sol,Ezreal,Soraka,Ornn,Kindred,Zoe,Kai'Sa,Tahm Kench,True,,,,
1322,Gnar,Gragas,Corki,Varus,Tahm Kench,Kennen,Trundle,Orianna,Ashe,Alistar,False,,,,
1323,Kennen,Sejuani,Orianna,Ashe,Alistar,Rumble,Gragas,Zoe,Varus,Tahm Kench,True,,,,
1324,Kennen,Sejuani,Swain,Ezreal,Shen,Jayce,Trundle,Anivia,Jhin,Morgana,True,,,,
1325,Vladimir,Gragas,Yasuo,Swain,Shen,Gangplank,Trundle,Orianna,Xayah,Alistar,True,,,,
1326,Ryze,Gragas,Jayce,Ashe,Tahm Kench,Gangplank,Zac,Vel'Koz,Varus,Alistar,False,,,,
1327,Camille,Skarner,Ryze,Ezreal,Shen,Cho'Gath,Sejuani,Orianna,Varus,Braum,True,,,,
1328,Gangplank,Trundle,Xerath,Ezreal,Braum,Vladimir,Skarner,Azir,Jhin,Tahm Kench,False,,,,
1329,Dr. Mundo,Taliyah,Orianna,Jhin,Tahm Kench,Camille,Gragas,Zoe,Viktor,Morgana,True,,,,
1330,Kled,Xin Zhao,Heimerdinger,Orianna,Morgana,Gnar,Kindred,Zoe,Ashe,Alistar,True,,,,
1331,Ornn,Graves,Orianna,Xayah,Rakan,Irelia,Trundle,Azir,Taliyah,Tahm Kench,True,,,,
1332,Kennen,Kindred,Orianna,Vladimir,Shen,Gnar,Trundle,Ryze,Kai'Sa,Alistar,True,,,,
1333,Kennen,Gragas,Ryze,Tristana,Rakan,Vladimir,Trundle,Orianna,Xayah,Alistar,True,,,,
1334,Gangplank,Skarner,Orianna,Ezreal,Shen,Gnar,Sejuani,Azir,Varus,Morgana,False,,,,
1335,Gnar,Taliyah,Swain,Jhin,Alistar,Kennen,Nocturne,Talon,Ezreal,Shen,True,,,,
1336,Gnar,Trundle,Ryze,Ashe,Tahm Kench,Kennen,Skarner,Orianna,Varus,Morgana,True,,,,
1337,Gnar,Camille,Zoe,Ezreal,Tahm Kench,Kled,Sejuani,Ryze,Orianna,Shen,True,,,,
1338,Jayce,Kindred,Swain,Ashe,Tahm Kench,Ornn,Trundle,Anivia,Ezreal,Braum,True,,,,
1339,Camille,Taliyah,Galio,Yasuo,Shen,Cho'Gath,Nocturne,Syndra,Ezreal,Rakan,False,,,,
1340,Gnar,Camille,Ryze,Ashe,Tahm Kench,Jayce,Trundle,Orianna,Ezreal,Karma,False,,,,
1341,Gnar,Sejuani,Yasuo,Orianna,Tahm Kench,Jayce,Trundle,LeBlanc,Varus,Alistar,False,,,,
1342,Gragas,Taliyah,Ryze,Ezreal,Braum,Poppy,Kindred,Orianna,Varus,Tahm Kench,False,,,,
1343,Rumble,Sejuani,Ryze,Ezreal,Braum,Dr. Mundo,Gragas,Orianna,Jhin,Tahm Kench,True,,,,
1344,Gnar,Taliyah,LeBlanc,Ashe,Tahm Kench,Malphite,Graves,Vladimir,Swain,Trundle,True,,,,
1345,Ornn,Rengar,Azir,Xayah,Rakan,Poppy,Taliyah,Ryze,Ezreal,Braum,False,,,,
1346,Gragas,Trundle,Ryze,Xayah,Rakan,Vladimir,Nocturne,Azir,Galio,Alistar,True,,,,
